idno,essround,male,age,edu,eth_major,income_10,cntry,vote,country,p5,cyear,ccode,scode,year,flag,fragment,democ,autoc
778,2010,1,75,4,1,7,RU,2,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
502854,2010,1,75,4,1,8,NL,1,Netherlands,0,2102010,210,NTH,2010,0,0,10,0
12437,2010,1,75,4,1,8,FI,1,Finland,0,3752010,375,FIN,2010,0,0,10,0
21624700,2010,1,75,4,1,8,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
302,2010,1,75,4,1,8,NO,1,Norway,0,3852010,385,NOR,2010,0,0,10,0
10422,2010,1,75,4,1,8,HU,1,Hungary,0,3102010,310,HUN,2010,0,0,10,0
21473800,2010,1,75,4,1,9,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
2290,2010,1,75,4,1,10,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
21863600,2010,1,75,4,1,10,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
2661,2010,1,75,4,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
772,2010,1,75,4,1,NA,CZ,1,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
1149,2010,1,75,4,1,NA,NO,1,Norway,0,3852010,385,NOR,2010,0,0,10,0
23398,2010,1,76,1,1,1,IE,1,Ireland,0,2052010,205,IRE,2010,0,0,10,0
200001394,2010,1,76,1,1,1,SE,2,Sweden,0,3802010,380,SWD,2010,0,0,10,0
1661,2010,1,76,1,1,1,FR,1,France,1,2202010,220,FRN,2010,0,0,10,0
1992,2010,1,76,1,1,1,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
26432728,2010,1,76,1,1,1,GB,2,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
100000394,2010,1,76,1,1,1,SE,1,Sweden,0,3802010,380,SWD,2010,0,0,10,0
22623,2010,1,76,1,1,1,IE,1,Ireland,0,2052010,205,IRE,2010,0,0,10,0
3414,2010,1,76,1,1,1,FR,1,France,1,2202010,220,FRN,2010,0,0,10,0
12902,2010,1,76,1,1,1,FI,1,Finland,0,3752010,375,FIN,2010,0,0,10,0
4920,2010,1,76,1,1,1,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
2208,2010,1,76,1,1,1,GR,2,Greece,0,3502010,350,GRC,2010,0,0,10,0
1373,2010,1,76,1,0,2,BG,2,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
206482,2010,1,76,1,1,2,DK,1,Denmark,0,3902010,390,DEN,2010,0,0,10,0
502990,2010,1,76,1,1,2,NL,1,Netherlands,0,2102010,210,NTH,2010,0,0,10,0
11631,2010,1,76,1,1,2,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
21191,2010,1,76,1,1,2,IE,1,Ireland,0,2052010,205,IRE,2010,0,0,10,0
300002818,2010,1,76,1,1,2,SE,1,Sweden,0,3802010,380,SWD,2010,0,0,10,0
311320,2010,1,76,1,1,2,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
212,2010,1,76,1,1,2,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
511562,2010,1,76,1,1,2,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
351,2010,1,76,1,1,2,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
118405,2010,1,76,1,1,2,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
247,2010,1,76,1,NA,2,HR,2,Croatia,1,3442010,344,CRO,2010,0,0,9,0
103403,2010,1,76,1,1,3,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
200001736,2010,1,76,1,1,3,SE,1,Sweden,0,3802010,380,SWD,2010,0,0,10,0
300002539,2010,1,76,1,1,3,SE,1,Sweden,0,3802010,380,SWD,2010,0,0,10,0
11959,2010,1,76,1,1,3,FI,1,Finland,0,3752010,375,FIN,2010,0,0,10,0
1806,2010,1,76,1,1,3,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
2055,2010,1,76,1,1,3,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
2512,2010,1,76,1,1,3,UA,1,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
12144,2010,1,76,1,1,3,HU,2,Hungary,0,3102010,310,HUN,2010,0,0,10,0
10304,2010,1,76,1,1,3,GR,2,Greece,0,3502010,350,GRC,2010,0,0,10,0
11556,2010,1,76,1,1,4,FI,1,Finland,0,3752010,375,FIN,2010,0,0,10,0
13506924,2010,1,76,1,1,4,GB,1,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
3437,2010,1,76,1,1,4,FR,1,France,1,2202010,220,FRN,2010,0,0,10,0
1380,2010,1,76,1,1,4,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
261,2010,1,76,1,1,4,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
3005,2010,1,76,1,0,6,EE,1,Estonia,1,3662010,366,EST,2010,0,0,9,0
10106,2010,1,76,1,1,7,GR,2,Greece,0,3502010,350,GRC,2010,0,0,10,0
21205,2010,1,76,1,1,9,IE,1,Ireland,0,2052010,205,IRE,2010,0,0,10,0
677,2010,1,76,1,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
132904,2010,1,76,1,1,NA,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
14418,2010,1,76,1,1,NA,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
596,2010,1,76,1,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
1624,2010,1,76,1,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
2282,2010,1,76,1,1,NA,HR,1,Croatia,1,3442010,344,CRO,2010,0,0,9,0
960,2010,1,76,1,1,NA,LT,2,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
1106,2010,1,76,1,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
2978,2010,1,76,1,1,NA,PT,2,Portugal,0,2352010,235,POR,2010,0,0,10,0
2223,2010,1,76,1,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
1508,2010,1,76,1,1,NA,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
1347,2010,1,76,1,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
22790,2010,1,76,1,1,NA,IE,2,Ireland,0,2052010,205,IRE,2010,0,0,10,0
2545,2010,1,76,1,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
2222,2010,1,76,1,1,NA,GR,2,Greece,0,3502010,350,GRC,2010,0,0,10,0
1873,2010,1,76,1,1,NA,PT,2,Portugal,0,2352010,235,POR,2010,0,0,10,0
144,2010,1,76,1,NA,NA,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
1898,2010,1,76,2,1,1,FR,1,France,1,2202010,220,FRN,2010,0,0,10,0
2413,2010,1,76,2,1,1,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
3507,2010,1,76,2,1,1,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
1875,2010,1,76,2,1,1,NO,1,Norway,0,3852010,385,NOR,2010,0,0,10,0
2017,2010,1,76,2,1,1,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
2027,2010,1,76,2,1,1,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
1967,2010,1,76,2,1,1,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
903,2010,1,76,2,1,1,LT,2,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
446,2010,1,76,2,0,2,HR,1,Croatia,1,3442010,344,CRO,2010,0,0,9,0
1842,2010,1,76,2,0,2,PL,2,Poland,0,2902010,290,POL,2010,0,0,10,0
967,2010,1,76,2,1,2,NO,1,Norway,0,3852010,385,NOR,2010,0,0,10,0
446908,2010,1,76,2,1,2,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
704,2010,1,76,2,1,2,CZ,2,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
1504,2010,1,76,2,1,2,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
202,2010,1,76,2,1,2,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
1381,2010,1,76,2,1,2,FR,1,France,1,2202010,220,FRN,2010,0,0,10,0
16157,2010,1,76,2,1,3,IE,1,Ireland,0,2052010,205,IRE,2010,0,0,10,0
1424,2010,1,76,2,1,3,NO,1,Norway,0,3852010,385,NOR,2010,0,0,10,0
3415,2010,1,76,2,1,3,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
1465,2010,1,76,2,1,4,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
2743,2010,1,76,2,1,5,EE,1,Estonia,1,3662010,366,EST,2010,0,0,9,0
3751,2010,1,76,2,1,5,PL,2,Poland,0,2902010,290,POL,2010,0,0,10,0
2028,2010,1,76,2,1,5,EE,2,Estonia,1,3662010,366,EST,2010,0,0,9,0
2447,2010,1,76,2,1,5,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
474,2010,1,76,2,1,6,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
12535,2010,1,76,2,1,6,HU,1,Hungary,0,3102010,310,HUN,2010,0,0,10,0
501110,2010,1,76,2,1,7,NL,1,Netherlands,0,2102010,210,NTH,2010,0,0,10,0
1193,2010,1,76,2,1,8,RU,2,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,2010,1,76,2,1,10,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,2010,1,76,2,0,NA,EE,1,Estonia,1,3662010,366,EST,2010,0,0,9,0
1356,2010,1,76,2,1,NA,CZ,1,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
790,2010,1,76,2,1,NA,CZ,1,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
5476,2010,1,76,2,1,NA,PL,2,Poland,0,2902010,290,POL,2010,0,0,10,0
10801576,2010,1,76,3,1,1,GB,1,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
3005,2010,1,76,3,1,1,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
766,2010,1,76,3,1,1,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
447201,2010,1,76,3,1,1,DE,3,Germany,0,2552010,255,GMY,2010,0,0,10,0
2683,2010,1,76,3,0,2,FR,1,France,1,2202010,220,FRN,2010,0,0,10,0
202331,2010,1,76,3,1,2,DK,1,Denmark,0,3902010,390,DEN,2010,0,0,10,0
1705,2010,1,76,3,1,2,NO,3,Norway,0,3852010,385,NOR,2010,0,0,10,0
10543,2010,1,76,3,1,2,FI,1,Finland,0,3752010,375,FIN,2010,0,0,10,0
1619,2010,1,76,3,1,2,NO,1,Norway,0,3852010,385,NOR,2010,0,0,10,0
988,2010,1,76,3,1,2,SI,1,Slovenia,0,3492010,349,SLV,2010,0,0,10,0
1057,2010,1,76,3,1,2,SI,1,Slovenia,0,3492010,349,SLV,2010,0,0,10,0
2972,2010,1,76,3,1,2,HR,2,Croatia,1,3442010,344,CRO,2010,0,0,9,0
103701,2010,1,76,3,1,2,SK,1,Slovakia,NA,NA,NA,NA,NA,NA,NA,NA,NA
1333,2010,1,76,3,1,2,SI,1,Slovenia,0,3492010,349,SLV,2010,0,0,10,0
226,2010,1,76,3,1,2,NO,1,Norway,0,3852010,385,NOR,2010,0,0,10,0
1043,2010,1,76,3,1,2,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
1320,2010,1,76,3,1,2,CH,1,Switzerland,0,2252010,225,SWZ,2010,0,0,10,0
479,2010,1,76,3,1,2,CH,2,Switzerland,0,2252010,225,SWZ,2010,0,0,10,0
121905,2010,1,76,3,1,2,SK,1,Slovakia,NA,NA,NA,NA,NA,NA,NA,NA,NA
30941640,2010,1,76,3,1,2,GB,1,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
2174,2010,1,76,3,1,2,UA,1,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
101601,2010,1,76,3,1,2,SK,2,Slovakia,NA,NA,NA,NA,NA,NA,NA,NA,NA
390,2010,1,76,3,NA,2,SI,1,Slovenia,0,3492010,349,SLV,2010,0,0,10,0
931,2010,1,76,3,1,3,NO,1,Norway,0,3852010,385,NOR,2010,0,0,10,0
502967,2010,1,76,3,1,3,NL,1,Netherlands,0,2102010,210,NTH,2010,0,0,10,0
76,2010,1,76,3,1,3,HR,1,Croatia,1,3442010,344,CRO,2010,0,0,9,0
519,2010,1,76,3,1,3,SI,1,Slovenia,0,3492010,349,SLV,2010,0,0,10,0
2441,2010,1,76,3,1,3,EE,1,Estonia,1,3662010,366,EST,2010,0,0,9,0
469800,2010,1,76,3,1,3,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
3045,2010,1,76,3,1,3,CH,1,Switzerland,0,2252010,225,SWZ,2010,0,0,10,0
110205,2010,1,76,3,1,3,BE,2,Belgium,1,2112010,211,BEL,2010,0,0,8,0
21613100,2010,1,76,3,1,3,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
642,2010,1,76,3,1,3,CZ,2,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
818,2010,1,76,3,1,3,CZ,2,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
444,2010,1,76,3,1,3,NO,1,Norway,0,3852010,385,NOR,2010,0,0,10,0
112710,2010,1,76,3,1,3,SK,1,Slovakia,NA,NA,NA,NA,NA,NA,NA,NA,NA
10163,2010,1,76,3,1,3,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
1560,2010,1,76,3,1,3,FR,2,France,1,2202010,220,FRN,2010,0,0,10,0
1481,2010,1,76,3,1,3,UA,1,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
10638,2010,1,76,3,1,4,HU,1,Hungary,0,3102010,310,HUN,2010,0,0,10,0
391322,2010,1,76,3,1,4,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
308931,2010,1,76,3,1,4,DK,1,Denmark,0,3902010,390,DEN,2010,0,0,10,0
502029,2010,1,76,3,1,4,NL,3,Netherlands,0,2102010,210,NTH,2010,0,0,10,0
200001164,2010,1,76,3,1,4,SE,1,Sweden,0,3802010,380,SWD,2010,0,0,10,0
389633,2010,1,76,3,1,4,DE,2,Germany,0,2552010,255,GMY,2010,0,0,10,0
389110,2010,1,76,3,1,4,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
36,2010,1,76,3,1,4,SI,1,Slovenia,0,3492010,349,SLV,2010,0,0,10,0
21650100,2010,1,76,3,1,4,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
3828,2010,1,76,3,1,4,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
113805,2010,1,76,3,0,5,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
1389035,2010,1,76,3,0,5,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
585,2010,1,76,3,1,5,FR,1,France,1,2202010,220,FRN,2010,0,0,10,0
2321,2010,1,76,3,1,5,NO,1,Norway,0,3852010,385,NOR,2010,0,0,10,0
446860,2010,1,76,3,1,5,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
18143,2010,1,76,3,1,5,IE,1,Ireland,0,2052010,205,IRE,2010,0,0,10,0
4576,2010,1,76,3,1,5,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
300002495,2010,1,76,3,1,5,SE,1,Sweden,0,3802010,380,SWD,2010,0,0,10,0
2838,2010,1,76,3,1,5,UA,1,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
21951500,2010,1,76,3,1,5,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
1345,2010,1,76,3,1,5,UA,1,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
12006,2010,1,76,3,1,5,HU,1,Hungary,0,3102010,310,HUN,2010,0,0,10,0
9561,2010,1,76,3,1,5,PL,1,Poland,0,2902010,290,POL,2010,0,0,10,0
885,2010,1,76,3,1,5,LT,1,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
3907,2010,1,76,3,0,6,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
4900,2010,1,76,3,1,6,PL,1,Poland,0,2902010,290,POL,2010,0,0,10,0
389834,2010,1,76,3,1,6,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
21680900,2010,1,76,3,1,6,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
21631400,2010,1,76,3,1,6,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
670,2010,1,76,3,1,6,UA,1,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
200001656,2010,1,76,3,1,6,SE,1,Sweden,0,3802010,380,SWD,2010,0,0,10,0
3477,2010,1,76,3,1,6,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
7719,2010,1,76,3,1,8,PL,1,Poland,0,2902010,290,POL,2010,0,0,10,0
2122,2010,1,76,3,1,8,CZ,1,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
500947,2010,1,76,3,1,9,NL,1,Netherlands,0,2102010,210,NTH,2010,0,0,10,0
34,2010,1,76,3,1,9,CZ,2,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
389191,2010,1,76,3,1,NA,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
1519,2010,1,76,3,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
21884200,2010,1,76,3,1,NA,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
1976,2010,1,76,3,1,NA,IL,NA,Israel,0,6662010,666,ISR,2010,0,3,7,1
1419,2010,1,76,3,1,NA,IL,2,Israel,0,6662010,666,ISR,2010,0,3,7,1
22783,2010,1,76,3,1,NA,IE,1,Ireland,0,2052010,205,IRE,2010,0,0,10,0
968,2010,1,76,3,1,NA,LT,2,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
12077,2010,1,76,3,1,NA,FI,1,Finland,0,3752010,375,FIN,2010,0,0,10,0
10802,2010,1,76,3,1,NA,HU,2,Hungary,0,3102010,310,HUN,2010,0,0,10,0
21521700,2010,1,76,3,1,NA,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
18466,2010,1,76,3,1,NA,IE,1,Ireland,0,2052010,205,IRE,2010,0,0,10,0
2191,2010,1,76,3,1,NA,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
8118,2010,1,76,3,1,NA,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
3932,2010,1,76,4,1,1,BG,2,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
943,2010,1,76,4,1,2,CH,1,Switzerland,0,2252010,225,SWZ,2010,0,0,10,0
1871,2010,1,76,4,1,2,NO,1,Norway,0,3852010,385,NOR,2010,0,0,10,0
1546,2010,1,76,4,1,3,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
2031,2010,1,76,4,1,3,UA,1,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
3171,2010,1,76,4,1,4,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
21622400,2010,1,76,4,1,4,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
5930,2010,1,76,4,1,5,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
2666,2010,1,76,4,1,5,EE,1,Estonia,1,3662010,366,EST,2010,0,0,9,0
4509,2010,1,76,4,1,5,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
1836,2010,1,76,4,1,5,CH,1,Switzerland,0,2252010,225,SWZ,2010,0,0,10,0
501356,2010,1,76,4,1,6,NL,1,Netherlands,0,2102010,210,NTH,2010,0,0,10,0
468,2010,1,76,4,1,6,CZ,1,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
977,2010,1,76,4,1,6,CZ,1,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
2742,2010,1,76,4,1,7,EE,1,Estonia,1,3662010,366,EST,2010,0,0,9,0
33246268,2010,1,76,4,1,7,GB,1,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
3226,2010,1,76,4,1,7,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
12268,2010,1,76,4,1,7,HU,1,Hungary,0,3102010,310,HUN,2010,0,0,10,0
504,2010,1,76,4,1,8,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
2470,2010,1,76,4,1,9,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
1443,2010,1,76,4,1,9,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
212,2010,1,76,4,1,9,LT,1,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
503057,2010,1,76,4,1,NA,NL,2,Netherlands,0,2102010,210,NTH,2010,0,0,10,0
108149,2010,1,76,4,1,NA,DK,1,Denmark,0,3902010,390,DEN,2010,0,0,10,0
22987,2010,1,76,4,1,NA,IE,1,Ireland,0,2052010,205,IRE,2010,0,0,10,0
101107,2010,1,76,4,1,NA,SK,2,Slovakia,NA,NA,NA,NA,NA,NA,NA,NA,NA
446671,2010,1,76,4,1,NA,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
102504,2010,1,76,4,1,NA,SK,1,Slovakia,NA,NA,NA,NA,NA,NA,NA,NA,NA
4108,2010,1,76,4,1,NA,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
719,2010,1,76,NA,1,10,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
734,2010,1,77,1,0,1,HR,1,Croatia,1,3442010,344,CRO,2010,0,0,9,0
21325,2010,1,77,1,1,1,IE,1,Ireland,0,2052010,205,IRE,2010,0,0,10,0
23317,2010,1,77,1,1,1,IE,2,Ireland,0,2052010,205,IRE,2010,0,0,10,0
19619184,2010,1,77,1,1,1,GB,1,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
2486,2010,1,77,1,1,1,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
3407,2010,1,77,1,1,1,FR,1,France,1,2202010,220,FRN,2010,0,0,10,0
15004,2010,1,77,1,1,1,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
107795,2010,1,77,1,0,2,DK,1,Denmark,0,3902010,390,DEN,2010,0,0,10,0
22468,2010,1,77,1,1,2,IE,1,Ireland,0,2052010,205,IRE,2010,0,0,10,0
301225,2010,1,77,1,1,2,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
2492,2010,1,77,1,1,2,EE,1,Estonia,1,3662010,366,EST,2010,0,0,9,0
15408,2010,1,77,1,1,2,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
19484,2010,1,77,1,1,2,IE,1,Ireland,0,2052010,205,IRE,2010,0,0,10,0
10248,2010,1,77,1,1,2,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
6106,2010,1,77,1,1,2,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
511557,2010,1,77,1,1,2,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
5706,2010,1,77,1,1,2,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
114106,2010,1,77,1,1,3,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
13106110,2010,1,77,1,1,3,GB,1,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
710,2010,1,77,1,1,3,FR,1,France,1,2202010,220,FRN,2010,0,0,10,0
14814,2010,1,77,1,1,3,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
11848,2010,1,77,1,1,3,HU,2,Hungary,0,3102010,310,HUN,2010,0,0,10,0
1689,2010,1,77,1,1,3,PL,2,Poland,0,2902010,290,POL,2010,0,0,10,0
171,2010,1,77,1,NA,3,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
135801,2010,1,77,1,1,4,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
1538,2010,1,77,1,1,4,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
2815,2010,1,77,1,0,5,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,2010,1,77,1,1,5,FR,1,France,1,2202010,220,FRN,2010,0,0,10,0
12022,2010,1,77,1,1,5,FI,1,Finland,0,3752010,375,FIN,2010,0,0,10,0
28136207,2010,1,77,1,1,5,GB,1,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
208109,2010,1,77,1,1,6,DK,1,Denmark,0,3902010,390,DEN,2010,0,0,10,0
103402,2010,1,77,1,1,6,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
2010,2010,1,77,1,1,6,FR,1,France,1,2202010,220,FRN,2010,0,0,10,0
1883,2010,1,77,1,0,7,EE,1,Estonia,1,3662010,366,EST,2010,0,0,9,0
17715304,2010,1,77,1,1,NA,GB,1,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
2213,2010,1,77,1,1,NA,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
22671,2010,1,77,1,1,NA,IE,1,Ireland,0,2052010,205,IRE,2010,0,0,10,0
10241,2010,1,77,1,1,NA,FI,1,Finland,0,3752010,375,FIN,2010,0,0,10,0
1511,2010,1,77,1,1,NA,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
22912,2010,1,77,1,1,NA,IE,1,Ireland,0,2052010,205,IRE,2010,0,0,10,0
18482,2010,1,77,1,1,NA,IE,1,Ireland,0,2052010,205,IRE,2010,0,0,10,0
11153,2010,1,77,1,1,NA,FI,1,Finland,0,3752010,375,FIN,2010,0,0,10,0
1162,2010,1,77,1,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
1480,2010,1,77,1,1,NA,EE,1,Estonia,1,3662010,366,EST,2010,0,0,9,0
5822,2010,1,77,1,1,NA,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
2425,2010,1,77,1,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
9907,2010,1,77,1,1,NA,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
1959,2010,1,77,1,1,NA,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
11219,2010,1,77,1,1,NA,FI,2,Finland,0,3752010,375,FIN,2010,0,0,10,0
2990,2010,1,77,1,1,NA,PT,2,Portugal,0,2352010,235,POR,2010,0,0,10,0
586,2010,1,77,1,1,NA,LT,2,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
2821,2010,1,77,1,1,NA,PT,2,Portugal,0,2352010,235,POR,2010,0,0,10,0
14722,2010,1,77,1,1,NA,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
2538,2010,1,77,1,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
2765,2010,1,77,1,1,NA,PT,2,Portugal,0,2352010,235,POR,2010,0,0,10,0
505,2010,1,77,1,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
2146,2010,1,77,2,1,1,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
1123,2010,1,77,2,1,1,CH,2,Switzerland,0,2252010,225,SWZ,2010,0,0,10,0
1040,2010,1,77,2,1,1,SI,1,Slovenia,0,3492010,349,SLV,2010,0,0,10,0
11212,2010,1,77,2,1,1,HU,1,Hungary,0,3102010,310,HUN,2010,0,0,10,0
2591,2010,1,77,2,1,1,UA,1,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
2172,2010,1,77,2,1,2,NO,2,Norway,0,3852010,385,NOR,2010,0,0,10,0
